application,source_ip,source_hostname,destination_ip,destination_hostname,port,protocol,bytes_in,bytes_out,timestamp,behavior,info,archetype
XECHK,2001:0db8:5526:d015:f8a5:f674:c2fa:36b0,,2001:0db8:1e05:544b:c208:011a:e50:95ff,,,TLS,2651311,83048,2025-09-17T14:18:02.723918,Network,TLS,3-Tier
XECHK,10.164.144.170,,10.164.105.207,,,TCP,1433824,992300,2025-09-17T14:18:02.723918,Network,TCP,3-Tier
XECHK,10.164.105.42,,10.164.104.247,,,HTTP,2431872,4638067,2025-09-17T14:18:02.723918,Network,HTTP,Web + API Headless
XECHK,2001:0db8:19ac:f41d:509b:1d1f:941:1f56,,2001:0db8:2315:22cb:786c:cebb:8a86:5bb8,,,HTTPS,3008096,4362976,2025-09-17T14:18:02.723918,Network,HTTPS,Web + API Headless
XECHK,10.164.142.198,,10.164.105.225,,,HTTPS,345382,2767434,2025-09-17T14:18:02.723918,Network,HTTPS,Web + API Headless
XECHK,10.165.116.79,,10.164.106.139,,,HTTPS,3974108,2197272,2025-09-17T14:18:02.723918,Network,HTTPS,Web + API Headless
XECHK,2001:0db8:36cd:4f96:8b71:9042:b1fc:3643,,2001:0db8:683d:8728:fa20:8092:791e:d4fd,,,TCP,3750563,3108665,2025-09-17T14:18:02.723918,Network,TCP,3-Tier
XECHK,10.164.11.13,,10.100.160.174,,,HTTP,3383300,854349,2025-09-17T14:18:02.723918,Network,HTTP,Web + API Headless
XECHK,10.164.233.166,,10.164.105.248,,,HTTP,814661,4680692,2025-09-17T14:18:02.723918,Network,HTTP,Web + API Headless
XECHK,2001:0db8:51e9:d825:2086:c500:e065:6217,,2001:0db8:80b9:05e0:3aa6:889d:dd2e:96a0,,,HTTP,434615,4216764,2025-09-17T14:18:02.723918,Network,HTTP,Web + API Headless
XECHK,10.165.116.234,,10.164.106.5,,,HTTPS,1359116,3476819,2025-09-17T14:18:02.723918,Network,HTTPS,Web + API Headless
XECHK,10.164.192.8,,10.164.104.53,,,ICMP,399543,1937349,2025-09-17T14:18:02.724918,Network,ICMP,3-Tier
XECHK,2001:0db8:51e9:d825:2086:c500:9b24:975c,,2001:0db8:80b9:05e0:3aa6:889d:4357:810e,,,HTTPS,363140,3300233,2025-09-17T14:18:02.724918,Network,HTTPS,Web + API Headless
XECHK,10.165.116.71,,10.164.106.245,,,HTTP,1382933,2524193,2025-09-17T14:18:02.724918,Network,HTTP,Web + API Headless
XECHK,10.164.199.97,,10.164.233.33,,,TLS,3659209,4007327,2025-09-17T14:18:02.724918,Network,TLS,3-Tier
XECHK,2001:0db8:7730:33b6:c29f:8e52:d9d7:a17f,,2001:0db8:5347:bd88:b5e6:6b44:5e54:5b44,,,UDP,66590,2783416,2025-09-17T14:18:02.724918,Network,UDP,3-Tier
XECHK,10.164.145.56,,10.164.105.166,,,HTTP,246821,2169660,2025-09-17T14:18:02.724918,Network,HTTP,Web + API Headless
XECHK,10.165.116.79,,10.164.106.100,,,TLS,2732204,3123827,2025-09-17T14:18:02.724918,Network,TLS,3-Tier
XECHK,2001:0db8:19ac:f41d:509b:1d1f:dfc8:7217,,2001:0db8:2315:22cb:786c:cebb:5768:a70b,,,TCP,4482883,1889517,2025-09-17T14:18:02.724918,Network,TCP,3-Tier
XECHK,10.164.145.2,,10.164.105.21,,,TLS,2916903,1830270,2025-09-17T14:18:02.724918,Network,TLS,3-Tier
XECHK,10.164.144.43,,10.164.105.221,,,TCP,2090111,3308553,2025-09-17T14:18:02.724918,Network,TCP,3-Tier
XECHK,2001:0db8:7730:33b6:c29f:8e52:2ecc:5ea2,,2001:0db8:5347:bd88:b5e6:6b44:f1d1:22cf,,,UDP,1201334,3886763,2025-09-17T14:18:02.724918,Network,UDP,3-Tier
XECHK,10.165.116.41,,10.164.106.70,,,HTTPS,2066991,2906895,2025-09-17T14:18:02.724918,Network,HTTPS,Web + API Headless
XECHK,10.164.145.183,,10.164.105.142,,,UDP,2561022,1428873,2025-09-17T14:18:02.724918,Network,UDP,3-Tier
XECHK,2001:0db8:ea19:a1e1:2524:04c4:47a6:b14b,,2001:0db8:2582:6d22:87c8:43d1:33eb:a010,,,HTTP,4214276,2749077,2025-09-17T14:18:02.724918,Network,HTTP,Web + API Headless
XECHK,10.165.116.95,,10.164.86.115,,,TCP,395837,3047553,2025-09-17T14:18:02.724918,Network,TCP,3-Tier
XECHK,10.164.114.154,,10.164.105.117,,,HTTP,3071449,1802273,2025-09-17T14:18:02.724918,Network,HTTP,Web + API Headless
XECHK,2001:0db8:2bda:f8d3:236f:4063:985a:4844,,2001:0db8:548b:87b5:d8a5:6c70:9772:e070,,,TCP,3869395,999136,2025-09-17T14:18:02.724918,Network,TCP,3-Tier
XECHK,10.164.145.149,,10.164.105.207,,,HTTP,2180881,2427736,2025-09-17T14:18:02.724918,Network,HTTP,Web + API Headless
XECHK,10.164.145.10,,10.164.105.126,,,TCP,1637955,1047196,2025-09-17T14:18:02.724918,Network,TCP,3-Tier
XECHK,2001:0db8:d800:5df2:8e9d:ecdd:d7b2:6f7f,,2001:0db8:e2e2:3221:19e6:078e:2325:2a92,,,ICMP,2010495,4372054,2025-09-17T14:18:02.724918,Network,ICMP,3-Tier
XECHK,10.164.144.110,,10.164.105.132,,,HTTPS,4671114,573287,2025-09-17T14:18:02.724918,Network,HTTPS,Web + API Headless
XECHK,10.164.139.204,,10.164.73.122,,,HTTPS,1543322,2650745,2025-09-17T14:18:02.724918,Network,HTTPS,Web + API Headless
XECHK,2001:0db8:ea19:a1e1:2524:04c4:a07d:200c,,2001:0db8:2582:6d22:87c8:43d1:3e94:5cf2,,,HTTP,2564845,3427732,2025-09-17T14:18:02.725919,Network,HTTP,Web + API Headless
XECHK,10.164.145.213,,10.164.105.238,,,UDP,4293975,419651,2025-09-17T14:18:02.725919,Network,UDP,3-Tier
XECHK,10.164.144.132,,10.164.105.28,,,ICMP,1577187,2454181,2025-09-17T14:18:02.725919,Network,ICMP,3-Tier
XECHK,2001:0db8:51e9:d825:2086:c500:fe3d:c356,,2001:0db8:80b9:05e0:3aa6:889d:f558:2cdc,,,HTTP,3178642,1364064,2025-09-17T14:18:02.725919,Network,HTTP,Web + API Headless
XECHK,10.164.145.151,,10.164.105.253,,,UDP,1145678,4929855,2025-09-17T14:18:02.725919,Network,UDP,3-Tier
XECHK,10.164.145.228,,10.164.105.204,,,TLS,4928858,4824619,2025-09-17T14:18:02.725919,Network,TLS,3-Tier
XECHK,2001:0db8:e8f6:920c:d894:f92c:12e8:ed8,,2001:0db8:97ea:6f76:1df1:1f35:18b0:396d,,,HTTPS,4648357,2854711,2025-09-17T14:18:02.725919,Network,HTTPS,Web + API Headless
XECHK,10.165.116.59,,10.164.106.137,,,ICMP,2855519,1373631,2025-09-17T14:18:02.725919,Network,ICMP,3-Tier
XECHK,10.164.152.181,,10.164.105.105,,,TLS,1427951,2473237,2025-09-17T14:18:02.725919,Network,TLS,3-Tier
XECHK,2001:0db8:cc48:bf30:e04e:e729:9857:8dca,,2001:0db8:730b:20c8:ad19:0ac5:bdcd:ea67,,,HTTP,4706544,3111830,2025-09-17T14:18:02.725919,Network,HTTP,Web + API Headless
XECHK,10.165.116.85,,10.164.106.147,,,HTTPS,4348122,932693,2025-09-17T14:18:02.725919,Network,HTTPS,Web + API Headless
XECHK,10.164.112.46,,10.164.104.191,,,ICMP,620778,1154967,2025-09-17T14:18:02.725919,Network,ICMP,3-Tier
XECHK,2001:0db8:9645:de99:50fa:e84e:e759:6004,,2001:0db8:5b78:367b:98cd:65d7:ec9b:29f5,,,TCP,4870621,4438787,2025-09-17T14:18:02.726422,Network,TCP,3-Tier
XECHK,10.164.145.235,,10.164.105.237,,,TCP,2230528,1729181,2025-09-17T14:18:02.726422,Network,TCP,3-Tier
XECHK,10.164.77.128,,10.164.105.41,,,HTTP,879419,696455,2025-09-17T14:18:02.726422,Network,HTTP,Web + API Headless
XECHK,2001:0db8:579f:7d57:53a9:ecad:f32:6f6e,,2001:0db8:7071:a608:1ca3:7545:aef5:6b7a,,,HTTP,957146,687361,2025-09-17T14:18:02.726422,Network,HTTP,Web + API Headless
XECHK,10.164.145.157,,10.164.105.126,,,TCP,2823464,4835710,2025-09-17T14:18:02.726422,Network,TCP,3-Tier
XECHK,10.164.105.228,,10.100.160.189,,,ICMP,4805686,1400459,2025-09-17T14:18:02.726422,Network,ICMP,3-Tier
XECHK,2001:0db8:eb39:3fe9:c1cf:2858:ef9f:e3fd,,2001:0db8:6273:239c:1776:74af:bda5:180f,,,TLS,4700119,3567249,2025-09-17T14:18:02.726422,Network,TLS,3-Tier
XECHK,10.164.210.150,,10.164.105.203,,,ICMP,2626513,4233029,2025-09-17T14:18:02.726422,Network,ICMP,3-Tier
XECHK,10.164.105.194,,10.100.160.247,,,ICMP,1637311,1061665,2025-09-17T14:18:02.726422,Network,ICMP,3-Tier
XECHK,2001:0db8:ea19:a1e1:2524:04c4:a3a:ca04,,2001:0db8:2582:6d22:87c8:43d1:3e64:3e3a,,,HTTPS,4903282,669780,2025-09-17T14:18:02.726422,Network,HTTPS,Web + API Headless
XECHK,10.164.105.64,,10.100.146.137,,,HTTP,1127638,2643862,2025-09-17T14:18:02.726422,Network,HTTP,Web + API Headless
XECHK,10.164.109.32,,10.164.105.11,,,ICMP,2752419,4488201,2025-09-17T14:18:02.727428,Network,ICMP,3-Tier
XECHK,2001:0db8:eb39:3fe9:c1cf:2858:15de:3efc,,2001:0db8:6273:239c:1776:74af:a7cd:911a,,,TCP,2511219,1780073,2025-09-17T14:18:02.727428,Network,TCP,3-Tier
XECHK,10.164.77.53,,10.164.105.232,,,ICMP,4453960,4162537,2025-09-17T14:18:02.727428,Network,ICMP,3-Tier
XECHK,10.164.145.98,,10.164.105.36,,,TCP,2925131,4275512,2025-09-17T14:18:02.727428,Network,TCP,3-Tier
XECHK,2001:0db8:36cd:4f96:8b71:9042:7d9d:cd48,,2001:0db8:683d:8728:fa20:8092:b4da:6b00,,,UDP,506483,59879,2025-09-17T14:18:02.727428,Network,UDP,3-Tier
XECHK,10.164.145.140,,10.164.105.224,,,HTTP,3076453,2448824,2025-09-17T14:18:02.727428,Network,HTTP,Web + API Headless
XECHK,10.164.166.171,,10.164.105.86,,,HTTP,4905716,4088332,2025-09-17T14:18:02.727428,Network,HTTP,Web + API Headless
XECHK,2001:0db8:e8f6:920c:d894:f92c:b6d1:5f33,,2001:0db8:97ea:6f76:1df1:1f35:3b3b:b184,,,TCP,2434383,2064630,2025-09-17T14:18:02.728429,Network,TCP,3-Tier
XECHK,10.164.145.245,,10.164.105.11,,,HTTPS,3955737,4078397,2025-09-17T14:18:02.728429,Network,HTTPS,Web + API Headless
XECHK,10.164.40.117,,10.164.105.140,,,ICMP,3438348,39508,2025-09-17T14:18:02.728429,Network,ICMP,3-Tier
XECHK,2001:0db8:52b6:004a:a5f7:fa2a:9708:7fad,,2001:0db8:b9d8:9d72:7a99:1da8:2a17:5aab,,,HTTP,2138350,2151246,2025-09-17T14:18:02.728429,Network,HTTP,Web + API Headless
XECHK,10.164.116.210,,10.164.228.106,,,TCP,3874287,2712487,2025-09-17T14:18:02.728429,Network,TCP,3-Tier
XECHK,10.164.145.86,,10.164.105.210,,,TLS,2228222,359682,2025-09-17T14:18:02.728429,Network,TLS,3-Tier
XECHK,2001:0db8:2bda:f8d3:236f:4063:132f:3fb6,,2001:0db8:548b:87b5:d8a5:6c70:a0:60b8,,,UDP,1795305,69595,2025-09-17T14:18:02.728429,Network,UDP,3-Tier
XECHK,10.164.145.37,,10.164.105.54,,,HTTPS,2208896,2174217,2025-09-17T14:18:02.728429,Network,HTTPS,Web + API Headless
XECHK,10.164.193.117,,10.164.81.149,,,UDP,4826539,3454305,2025-09-17T14:18:02.728429,Network,UDP,3-Tier
XECHK,2001:0db8:e8f6:920c:d894:f92c:d637:16fd,,2001:0db8:97ea:6f76:1df1:1f35:cde4:fd97,,,TLS,30346,4778919,2025-09-17T14:18:02.728429,Network,TLS,3-Tier
XECHK,10.164.144.45,,10.164.105.196,,,HTTPS,3811519,2261956,2025-09-17T14:18:02.728429,Network,HTTPS,Web + API Headless
XECHK,10.164.145.194,,10.164.105.29,,,UDP,2757126,4510230,2025-09-17T14:18:02.728429,Network,UDP,3-Tier
XECHK,2001:0db8:36cd:4f96:8b71:9042:4585:e848,,2001:0db8:683d:8728:fa20:8092:3f1f:fb5f,,,HTTP,1648947,178650,2025-09-17T14:18:02.728429,Network,HTTP,Web + API Headless
XECHK,10.164.77.207,,10.164.105.144,,,TCP,3219306,2273421,2025-09-17T14:18:02.728429,Network,TCP,3-Tier
XECHK,10.164.105.52,,10.164.104.54,,,HTTPS,4255381,4139287,2025-09-17T14:18:02.728429,Network,HTTPS,Web + API Headless
XECHK,2001:0db8:cd65:8915:21e3:6c05:e2e9:f095,,2001:0db8:ff9b:ca90:eaee:4926:71e4:b7e1,,,ICMP,1799129,3395094,2025-09-17T14:18:02.728429,Network,ICMP,3-Tier
XECHK,10.164.145.195,,10.164.105.4,,,TCP,70905,104691,2025-09-17T14:18:02.728429,Network,TCP,3-Tier
XECHK,10.164.144.242,,10.164.105.50,,,ICMP,194749,1562911,2025-09-17T14:18:02.728429,Network,ICMP,3-Tier
XECHK,2001:0db8:5526:d015:f8a5:f674:cab3:4164,,2001:0db8:1e05:544b:c208:011a:b286:4438,,,TLS,1399912,331711,2025-09-17T14:18:02.728429,Network,TLS,3-Tier
XECHK,10.164.145.18,,10.164.105.44,,,UDP,292544,2987378,2025-09-17T14:18:02.728429,Network,UDP,3-Tier
XECHK,10.164.68.119,,10.164.5.195,,,TCP,4150446,4962608,2025-09-17T14:18:02.728429,Network,TCP,3-Tier
XECHK,2001:0db8:7d12:bd32:91e9:50c4:330c:8b52,,2001:0db8:0401:9948:3509:44c1:51b1:6e20,,,TLS,2015127,4620966,2025-09-17T14:18:02.728429,Network,TLS,3-Tier
XECHK,10.164.116.16,,10.164.104.183,,,TCP,1211874,1209823,2025-09-17T14:18:02.729428,Network,TCP,3-Tier
XECHK,10.164.145.140,,10.164.105.8,,,ICMP,3982015,1267075,2025-09-17T14:18:02.729428,Network,ICMP,3-Tier
XECHK,2001:0db8:36cd:4f96:8b71:9042:82f2:c790,,2001:0db8:683d:8728:fa20:8092:68cc:d051,,,UDP,3130780,655590,2025-09-17T14:18:02.729428,Network,UDP,3-Tier
XECHK,10.165.36.216,,10.164.67.48,,,ICMP,1795235,1446323,2025-09-17T14:18:02.729428,Network,ICMP,3-Tier
XECHK,10.164.212.26,,10.164.49.160,,,TLS,4411269,3620900,2025-09-17T14:18:02.729428,Network,TLS,3-Tier
XECHK,2001:0db8:eb39:3fe9:c1cf:2858:6e23:c351,,2001:0db8:6273:239c:1776:74af:f324:19bb,,,TCP,4581683,3350243,2025-09-17T14:18:02.729428,Network,TCP,3-Tier
XECHK,10.164.77.178,,10.164.105.15,,,UDP,295042,266937,2025-09-17T14:18:02.729428,Network,UDP,3-Tier
XECHK,10.164.145.200,,10.164.105.101,,,HTTP,1137208,588060,2025-09-17T14:18:02.729428,Network,HTTP,Web + API Headless
XECHK,2001:0db8:e8f6:920c:d894:f92c:64a7:b885,,2001:0db8:97ea:6f76:1df1:1f35:ff6:d18b,,,TCP,3899613,3991466,2025-09-17T14:18:02.729428,Network,TCP,3-Tier
XECHK,10.164.126.8,,10.164.244.63,,,HTTPS,218277,3870660,2025-09-17T14:18:02.729428,Network,HTTPS,Web + API Headless
XECHK,10.164.145.158,,10.164.105.49,,,TCP,3787413,1440231,2025-09-17T14:18:02.729428,Network,TCP,3-Tier
XECHK,2001:0db8:579f:7d57:53a9:ecad:37e3:2fe2,,2001:0db8:7071:a608:1ca3:7545:c2e7:688c,,,HTTPS,4272653,3964773,2025-09-17T14:18:02.729428,Network,HTTPS,Web + API Headless
XECHK,10.164.116.168,,10.164.6.37,,,TLS,2343370,3418664,2025-09-17T14:18:02.729428,Network,TLS,3-Tier
XECHK,10.164.42.127,,10.164.105.141,,,TCP,52953,3815239,2025-09-17T14:18:02.729428,Network,TCP,3-Tier
XECHK,2001:0db8:51e9:d825:2086:c500:7d60:9cdf,,2001:0db8:80b9:05e0:3aa6:889d:1b8a:d06a,,,UDP,2529653,2459200,2025-09-17T14:18:02.729428,Network,UDP,3-Tier
XECHK,10.164.144.48,,10.164.105.24,,,TCP,2871798,1519240,2025-09-17T14:18:02.729428,Network,TCP,3-Tier
XECHK,10.164.145.234,,10.164.244.194,,,ICMP,142954,4893619,2025-09-17T14:18:02.729428,Network,ICMP,3-Tier
XECHK,2001:0db8:51e9:d825:2086:c500:e464:9c34,,2001:0db8:80b9:05e0:3aa6:889d:5c4f:f2ec,,,HTTP,189815,1747078,2025-09-17T14:18:02.729428,Network,HTTP,Web + API Headless
XECHK,10.164.144.108,,10.164.105.91,,,UDP,3945570,3430933,2025-09-17T14:18:02.729428,Network,UDP,3-Tier
XECHK,10.164.116.167,,10.164.104.210,,,HTTPS,1123741,2268046,2025-09-17T14:18:02.729428,Network,HTTPS,Web + API Headless
XECHK,2001:0db8:2bda:f8d3:236f:4063:b396:b7da,,2001:0db8:548b:87b5:d8a5:6c70:c3b8:3951,,,TCP,887452,891914,2025-09-17T14:18:02.729428,Network,TCP,3-Tier
XECHK,10.164.144.82,,10.164.105.138,,,TCP,3606186,4534180,2025-09-17T14:18:02.729428,Network,TCP,3-Tier
XECHK,10.164.145.194,,10.164.105.188,,,HTTPS,2141805,4018087,2025-09-17T14:18:02.729428,Network,HTTPS,Web + API Headless
XECHK,2001:0db8:5526:d015:f8a5:f674:d7b4:db1d,,2001:0db8:1e05:544b:c208:011a:6d83:40f9,,,HTTP,493344,81331,2025-09-17T14:18:02.729428,Network,HTTP,Web + API Headless
XECHK,10.165.116.135,,10.164.191.67,,,UDP,4676767,743185,2025-09-17T14:18:02.729428,Network,UDP,3-Tier
XECHK,10.164.74.147,,10.164.105.159,,,UDP,3667558,2523288,2025-09-17T14:18:02.730427,Network,UDP,3-Tier
XECHK,2001:0db8:6ff1:771f:0d96:65ce:cead:19c7,,2001:0db8:e5fe:8e6f:0353:51be:c93c:6738,,,HTTPS,1072746,1655947,2025-09-17T14:18:02.730427,Network,HTTPS,Web + API Headless
XECHK,10.164.138.251,,10.164.105.69,,,TLS,327965,4229481,2025-09-17T14:18:02.730427,Network,TLS,3-Tier
XECHK,10.164.247.31,,10.164.105.136,,,TLS,1572994,1242000,2025-09-17T14:18:02.730427,Network,TLS,3-Tier
XECHK,2001:0db8:7d12:bd32:91e9:50c4:561a:4fb,,2001:0db8:0401:9948:3509:44c1:553f:21c0,,,UDP,4124609,1244938,2025-09-17T14:18:02.730427,Network,UDP,3-Tier
XECHK,10.164.105.92,,10.100.160.1,,,UDP,511565,173183,2025-09-17T14:18:02.730427,Network,UDP,3-Tier
XECHK,10.164.105.141,,10.100.160.64,,,ICMP,3383376,3803905,2025-09-17T14:18:02.730427,Network,ICMP,3-Tier
XECHK,2001:0db8:7e45:8686:db5b:cc7e:278:38f3,,2001:0db8:46d3:fcae:2e8b:181f:2e12:1b8,,,TCP,999375,3407600,2025-09-17T14:18:02.730427,Network,TCP,3-Tier
XECHK,10.164.105.6,,10.100.160.220,,,HTTP,1277517,1972336,2025-09-17T14:18:02.730427,Network,HTTP,Web + API Headless
XECHK,10.164.144.176,,10.164.105.240,,,HTTPS,4462373,4841850,2025-09-17T14:18:02.730427,Network,HTTPS,Web + API Headless
XECHK,2001:0db8:36cd:4f96:8b71:9042:16e6:eb6e,,2001:0db8:683d:8728:fa20:8092:48f:c6c2,,,HTTPS,2825805,2518473,2025-09-17T14:18:02.730427,Network,HTTPS,Web + API Headless
XECHK,10.164.116.242,,10.164.104.233,,,HTTP,3259240,2054937,2025-09-17T14:18:02.730427,Network,HTTP,Web + API Headless
XECHK,10.164.152.13,,10.164.104.209,,,HTTPS,2326612,1838295,2025-09-17T14:18:02.730427,Network,HTTPS,Web + API Headless
XECHK,2001:0db8:7e45:8686:db5b:cc7e:3ccb:de7e,,2001:0db8:46d3:fcae:2e8b:181f:7d17:318d,,,HTTP,806523,4390725,2025-09-17T14:18:02.730427,Network,HTTP,Web + API Headless
XECHK,10.164.154.82,,10.164.104.143,,,ICMP,2766142,4204977,2025-09-17T14:18:02.730427,Network,ICMP,3-Tier
XECHK,10.164.144.195,,10.164.105.207,,,TCP,2179344,101184,2025-09-17T14:18:02.730427,Network,TCP,3-Tier
XECHK,2001:0db8:8e45:4f9b:6e3d:ac56:682b:b9dd,,2001:0db8:c285:3184:b7cc:b01a:7a74:a5db,,,TLS,3448889,251617,2025-09-17T14:18:02.730427,Network,TLS,3-Tier
XECHK,10.164.77.83,,10.164.105.148,,,TLS,4882408,2293127,2025-09-17T14:18:02.730427,Network,TLS,3-Tier
XECHK,10.164.145.111,,10.164.14.184,,,HTTPS,2239929,134685,2025-09-17T14:18:02.730427,Network,HTTPS,Web + API Headless
XECHK,2001:0db8:7730:33b6:c29f:8e52:4dee:2ee6,,2001:0db8:5347:bd88:b5e6:6b44:71ea:468a,,,HTTPS,2424389,9667,2025-09-17T14:18:02.730427,Network,HTTPS,Web + API Headless
XECHK,10.164.144.247,,10.164.88.37,,,HTTPS,4168337,2198685,2025-09-17T14:18:02.730427,Network,HTTPS,Web + API Headless
XECHK,10.164.58.232,,10.164.105.203,,,ICMP,3452832,2613864,2025-09-17T14:18:02.730427,Network,ICMP,3-Tier
XECHK,2001:0db8:579f:7d57:53a9:ecad:b05a:71cd,,2001:0db8:7071:a608:1ca3:7545:8e8:e8ab,,,TCP,731602,1337934,2025-09-17T14:18:02.730427,Network,TCP,3-Tier
XECHK,10.164.144.198,,10.164.105.36,,,TLS,4605143,974917,2025-09-17T14:18:02.730427,Network,TLS,3-Tier
XECHK,10.164.45.241,,10.164.105.202,,,TLS,4735240,150347,2025-09-17T14:18:02.730427,Network,TLS,3-Tier
XECHK,2001:0db8:9645:de99:50fa:e84e:3a95:cb8f,,2001:0db8:5b78:367b:98cd:65d7:1f25:103b,,,HTTP,1450531,1837835,2025-09-17T14:18:02.731428,Network,HTTP,Web + API Headless
XECHK,10.164.105.68,,10.164.32.7,,,HTTPS,4382170,1202491,2025-09-17T14:18:02.731428,Network,HTTPS,Web + API Headless
XECHK,10.164.185.23,,10.164.105.226,,,UDP,1066830,4763237,2025-09-17T14:18:02.731428,Network,UDP,3-Tier
XECHK,2001:0db8:36cd:4f96:8b71:9042:2325:dabc,,2001:0db8:683d:8728:fa20:8092:2ddc:b3a2,,,UDP,2218919,4465888,2025-09-17T14:18:02.731428,Network,UDP,3-Tier
XECHK,10.164.145.3,,10.164.105.110,,,TLS,2169064,2617920,2025-09-17T14:18:02.731428,Network,TLS,3-Tier
XECHK,10.164.224.186,,10.164.105.79,,,UDP,3514707,1835317,2025-09-17T14:18:02.731428,Network,UDP,3-Tier
XECHK,2001:0db8:1459:29f9:d6a4:a1fb:c400:9985,,2001:0db8:a0dc:7a35:87fe:caa4:36d2:ce0,,,HTTPS,2792736,1984926,2025-09-17T14:18:02.731428,Network,HTTPS,Web + API Headless
XECHK,10.164.105.94,,10.100.160.191,,,UDP,2593350,4125869,2025-09-17T14:18:02.731428,Network,UDP,3-Tier
XECHK,10.164.142.67,,10.164.105.247,,,HTTP,4486075,1418520,2025-09-17T14:18:02.731428,Network,HTTP,Web + API Headless
XECHK,2001:0db8:579f:7d57:53a9:ecad:33ff:a2bd,,2001:0db8:7071:a608:1ca3:7545:eaee:409f,,,ICMP,3307333,3800769,2025-09-17T14:18:02.731428,Network,ICMP,3-Tier
XECHK,10.164.105.131,,10.100.160.108,,,HTTP,3357231,1280660,2025-09-17T14:18:02.731428,Network,HTTP,Web + API Headless
XECHK,10.164.144.71,,10.164.105.245,,,HTTP,4578514,3707946,2025-09-17T14:18:02.731428,Network,HTTP,Web + API Headless
XECHK,2001:0db8:d800:5df2:8e9d:ecdd:963f:8a04,,2001:0db8:e2e2:3221:19e6:078e:ef25:f255,,,TCP,1339388,4850334,2025-09-17T14:18:02.731428,Network,TCP,3-Tier
XECHK,10.164.3.164,,10.164.104.10,,,TCP,4280570,2544532,2025-09-17T14:18:02.731428,Network,TCP,3-Tier
XECHK,10.165.116.145,,10.164.106.78,,,UDP,2627570,2280854,2025-09-17T14:18:02.731428,Network,UDP,3-Tier
XECHK,2001:0db8:cd65:8915:21e3:6c05:1b77:9d7d,,2001:0db8:ff9b:ca90:eaee:4926:d6ab:9d4e,,,ICMP,3174480,4594504,2025-09-17T14:18:02.731428,Network,ICMP,3-Tier
XECHK,10.164.22.243,,10.164.105.87,,,HTTP,2988896,1372802,2025-09-17T14:18:02.731428,Network,HTTP,Web + API Headless
XECHK,10.164.145.66,,10.164.102.45,,,ICMP,2318914,2374636,2025-09-17T14:18:02.731428,Network,ICMP,3-Tier
XECHK,2001:0db8:1459:29f9:d6a4:a1fb:3f58:2d06,,2001:0db8:a0dc:7a35:87fe:caa4:fc72:33c0,,,UDP,4617551,673871,2025-09-17T14:18:02.731428,Network,UDP,3-Tier
XECHK,10.165.116.38,,10.164.106.1,,,HTTP,2573179,1890550,2025-09-17T14:18:02.731428,Network,HTTP,Web + API Headless
XECHK,10.164.145.174,,10.164.105.74,,,HTTPS,1499832,543554,2025-09-17T14:18:02.731428,Network,HTTPS,Web + API Headless
XECHK,2001:0db8:d800:5df2:8e9d:ecdd:d6ec:8df0,,2001:0db8:e2e2:3221:19e6:078e:cf70:be0,,,HTTP,153598,2913703,2025-09-17T14:18:02.731428,Network,HTTP,Web + API Headless
XECHK,10.164.11.210,,10.164.208.47,,,TLS,1644982,2340335,2025-09-17T14:18:02.731428,Network,TLS,3-Tier
XECHK,10.164.116.206,,10.164.104.64,,,TCP,3367794,427664,2025-09-17T14:18:02.731428,Network,TCP,3-Tier
XECHK,2001:0db8:9645:de99:50fa:e84e:225:d907,,2001:0db8:5b78:367b:98cd:65d7:fe4b:7abc,,,UDP,4238430,3230238,2025-09-17T14:18:02.731428,Network,UDP,3-Tier
XECHK,10.164.41.253,,10.164.104.16,,,UDP,4988691,3747574,2025-09-17T14:18:02.732427,Network,UDP,3-Tier
XECHK,10.164.70.21,,10.164.104.9,,,UDP,3983479,979791,2025-09-17T14:18:02.732427,Network,UDP,3-Tier
XECHK,2001:0db8:7e45:8686:db5b:cc7e:fe25:36c0,,2001:0db8:46d3:fcae:2e8b:181f:eeea:32a3,,,ICMP,3480976,382612,2025-09-17T14:18:02.732427,Network,ICMP,3-Tier
XECHK,10.164.144.227,,10.164.105.100,,,UDP,2976298,427419,2025-09-17T14:18:02.732427,Network,UDP,3-Tier
XECHK,10.165.165.67,,10.164.106.73,,,ICMP,4394853,2757172,2025-09-17T14:18:02.732427,Network,ICMP,3-Tier
XECHK,2001:0db8:2bda:f8d3:236f:4063:3daf:4d3,,2001:0db8:548b:87b5:d8a5:6c70:697d:2771,,,HTTP,1874692,2833008,2025-09-17T14:18:02.732427,Network,HTTP,Web + API Headless
XECHK,10.165.116.43,,10.164.106.6,,,UDP,4433449,3721726,2025-09-17T14:18:02.732427,Network,UDP,3-Tier
XECHK,10.165.35.191,,10.164.106.200,,,TCP,1901877,3925634,2025-09-17T14:18:02.732427,Network,TCP,3-Tier
XECHK,2001:0db8:eb39:3fe9:c1cf:2858:3629:d4bc,,2001:0db8:6273:239c:1776:74af:e13:da7f,,,HTTPS,4295047,931907,2025-09-17T14:18:02.732427,Network,HTTPS,Web + API Headless
XECHK,10.165.116.250,,10.164.106.34,,,ICMP,4933361,3223080,2025-09-17T14:18:02.732427,Network,ICMP,3-Tier
XECHK,10.164.145.124,,10.164.105.31,,,HTTP,1901771,338415,2025-09-17T14:18:02.732427,Network,HTTP,Web + API Headless
