application,source_ip,source_hostname,destination_ip,destination_hostname,protocol,port,bytes_in,bytes_out,timestamp,behavior,info,service_category,service_type,business_function,archetype
XECHK,2001:0db8:7730:33b6:c29f:8e52:d8b1:7409,,2001:0db8:5347:bd88:b5e6:6b44:2c99:da88,,HTTPS,443,291774,3939007,2025-09-18T14:16:35.473589,Network,HTTPS:443,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,2001:0db8:7730:33b6:c29f:8e52:d9d7:a17f,,2001:0db8:5347:bd88:b5e6:6b44:5e54:5b44,,UDP,,66590,2783416,2025-09-18T14:16:35.482466,Network,UDP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,2001:0db8:7730:33b6:c29f:8e52:df05:eabe,,2001:0db8:5347:bd88:b5e6:6b44:4718:5393,,UDP,,4520590,1979545,2025-09-18T14:16:35.631704,Network,UDP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,2001:0db8:7730:33b6:c29f:8e52:e2f:6242,,2001:0db8:5347:bd88:b5e6:6b44:9eff:7dbd,,HTTP,80,4696352,3658748,2025-09-18T14:16:35.361955,Network,HTTP:80,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,2001:0db8:7730:33b6:c29f:8e52:f41b:5614,,2001:0db8:5347:bd88:b5e6:6b44:9f:5334,,TCP,,4623999,1793277,2025-09-18T14:16:35.468083,Network,TCP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,2001:0db8:7730:33b6:c29f:8e52:fb45:7a99,,2001:0db8:5347:bd88:b5e6:6b44:cefe:606e,,TCP,,491975,4030283,2025-09-18T14:16:35.414712,Network,TCP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,2001:0db8:7d12:bd32:91e9:50c4:14ca:9398,,2001:0db8:0401:9948:3509:44c1:a7fe:2a1c,,HTTP,80,3227977,2379305,2025-09-18T14:16:35.359955,Network,HTTP:80,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,2001:0db8:7d12:bd32:91e9:50c4:156a:8473,,2001:0db8:0401:9948:3509:44c1:cd29:175,,HTTP,80,1220408,813040,2025-09-18T14:16:35.453448,Network,HTTP:80,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,2001:0db8:7d12:bd32:91e9:50c4:2f4c:5148,,2001:0db8:0401:9948:3509:44c1:8033:19a2,,TCP,,2140514,3801085,2025-09-18T14:16:35.424389,Network,TCP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,2001:0db8:7d12:bd32:91e9:50c4:3b30:42fc,,2001:0db8:0401:9948:3509:44c1:4e90:bb93,,HTTP,80,2140360,1823467,2025-09-18T14:16:35.584895,Network,HTTP:80,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,2001:0db8:7d12:bd32:91e9:50c4:3cf:5e30,,2001:0db8:0401:9948:3509:44c1:804e:540f,,HTTP,80,4084564,2806661,2025-09-18T14:16:35.425881,Network,HTTP:80,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,2001:0db8:7d12:bd32:91e9:50c4:3d99:bc37,,2001:0db8:0401:9948:3509:44c1:9d18:b19,,HTTP,80,1158581,2641784,2025-09-18T14:16:35.530802,Network,HTTP:80,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,2001:0db8:7d12:bd32:91e9:50c4:433:e078,,2001:0db8:0401:9948:3509:44c1:2e2e:7732,,UDP,,4140645,1822105,2025-09-18T14:16:35.349064,Network,UDP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,2001:0db8:7d12:bd32:91e9:50c4:4cac:b382,,2001:0db8:0401:9948:3509:44c1:6d31:676b,,HTTP,80,4487058,3958548,2025-09-18T14:16:35.579358,Network,HTTP:80,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,2001:0db8:7d12:bd32:91e9:50c4:5087:eac3,,2001:0db8:0401:9948:3509:44c1:9695:c0a,,UDP,,4595127,844863,2025-09-18T14:16:35.628707,Network,UDP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,2001:0db8:7d12:bd32:91e9:50c4:561a:4fb,,2001:0db8:0401:9948:3509:44c1:553f:21c0,,UDP,,4124609,1244938,2025-09-18T14:16:35.492502,Network,UDP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,2001:0db8:7d12:bd32:91e9:50c4:589e:78e9,,2001:0db8:0401:9948:3509:44c1:f927:27e1,,TCP,,3883357,2729669,2025-09-18T14:16:35.354447,Network,TCP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,2001:0db8:7d12:bd32:91e9:50c4:5ad8:e981,,2001:0db8:0401:9948:3509:44c1:8812:1499,,HTTPS,443,766576,1594154,2025-09-18T14:16:35.410198,Network,HTTPS:443,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,2001:0db8:7d12:bd32:91e9:50c4:5af6:7d27,,2001:0db8:0401:9948:3509:44c1:7b91:ae40,,UDP,,457970,1260281,2025-09-18T14:16:35.631704,Network,UDP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,2001:0db8:7d12:bd32:91e9:50c4:5bff:74cb,,2001:0db8:0401:9948:3509:44c1:47a2:afc3,,HTTPS,443,3375094,3810422,2025-09-18T14:16:35.568067,Network,HTTPS:443,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,2001:0db8:7d12:bd32:91e9:50c4:6f6b:3f30,,2001:0db8:0401:9948:3509:44c1:2c76:cbc6,,HTTP,80,294491,1664998,2025-09-18T14:16:35.472083,Network,HTTP:80,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,2001:0db8:7d12:bd32:91e9:50c4:7805:d79a,,2001:0db8:0401:9948:3509:44c1:4e69:3f50,,HTTP,80,1827467,1293112,2025-09-18T14:16:35.538801,Network,HTTP:80,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,2001:0db8:7d12:bd32:91e9:50c4:782a:16e7,,2001:0db8:0401:9948:3509:44c1:37e4:b30f,,TCP,,3723170,949644,2025-09-18T14:16:35.402282,Network,TCP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,2001:0db8:7d12:bd32:91e9:50c4:7aed:4ada,,2001:0db8:0401:9948:3509:44c1:3148:d911,,TCP,,2043555,4609409,2025-09-18T14:16:35.536801,Network,TCP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,2001:0db8:7d12:bd32:91e9:50c4:7b11:e7be,,2001:0db8:0401:9948:3509:44c1:45c2:2e20,,HTTP,80,3267445,4548880,2025-09-18T14:16:35.461966,Network,HTTP:80,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,2001:0db8:7d12:bd32:91e9:50c4:92b2:1836,,2001:0db8:0401:9948:3509:44c1:2d44:ba62,,HTTPS,443,3827565,3963609,2025-09-18T14:16:35.420617,Network,HTTPS:443,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,2001:0db8:7d12:bd32:91e9:50c4:98cf:7b63,,2001:0db8:0401:9948:3509:44c1:b109:39a0,,UDP,,4980871,3890944,2025-09-18T14:16:35.554764,Network,UDP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,2001:0db8:7d12:bd32:91e9:50c4:9bc:1f14,,2001:0db8:0401:9948:3509:44c1:a1b7:d810,,HTTPS,443,2247079,3499402,2025-09-18T14:16:35.364458,Network,HTTPS:443,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,2001:0db8:7d12:bd32:91e9:50c4:9f1a:5116,,2001:0db8:0401:9948:3509:44c1:d0e4:700,,TCP,,951980,3871105,2025-09-18T14:16:35.326191,Network,TCP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,2001:0db8:7d12:bd32:91e9:50c4:b1d1:1469,,2001:0db8:0401:9948:3509:44c1:ebe6:e167,,HTTPS,443,312895,3344677,2025-09-18T14:16:35.413716,Network,HTTPS:443,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,2001:0db8:7d12:bd32:91e9:50c4:b761:c16a,,2001:0db8:0401:9948:3509:44c1:805b:44fb,,TCP,,3670216,4689639,2025-09-18T14:16:35.349064,Network,TCP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,2001:0db8:7d12:bd32:91e9:50c4:c189:cd86,,2001:0db8:0401:9948:3509:44c1:f1a3:9c79,,HTTPS,443,537943,1211055,2025-09-18T14:16:35.572844,Network,HTTPS:443,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,2001:0db8:7d12:bd32:91e9:50c4:c4cd:e6d8,,2001:0db8:0401:9948:3509:44c1:b8cd:5202,,UDP,,360331,1376148,2025-09-18T14:16:35.615399,Network,UDP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,2001:0db8:7d12:bd32:91e9:50c4:d107:d528,,2001:0db8:0401:9948:3509:44c1:998a:4c66,,HTTP,80,4512669,3972363,2025-09-18T14:16:35.334382,Network,HTTP:80,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,2001:0db8:7d12:bd32:91e9:50c4:d2f8:d9f4,,2001:0db8:0401:9948:3509:44c1:2f3b:29f4,,TCP,,1091250,3995300,2025-09-18T14:16:35.366462,Network,TCP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,2001:0db8:7d12:bd32:91e9:50c4:d6f9:17f3,,2001:0db8:0401:9948:3509:44c1:4981:ae3,,HTTP,80,312859,2687665,2025-09-18T14:16:35.504411,Network,HTTP:80,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,2001:0db8:7d12:bd32:91e9:50c4:df2f:1797,,2001:0db8:0401:9948:3509:44c1:c7a5:dd9e,,HTTP,80,772182,619495,2025-09-18T14:16:35.459958,Network,HTTP:80,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,2001:0db8:7d12:bd32:91e9:50c4:e175:caa9,,2001:0db8:0401:9948:3509:44c1:c327:9f8c,,HTTPS,443,757656,2746014,2025-09-18T14:16:35.454449,Network,HTTPS:443,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,2001:0db8:7d12:bd32:91e9:50c4:e1c2:b98a,,2001:0db8:0401:9948:3509:44c1:e508:5d19,,TCP,,4754720,2884445,2025-09-18T14:16:35.417610,Network,TCP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,2001:0db8:7d12:bd32:91e9:50c4:e5a0:187b,,2001:0db8:0401:9948:3509:44c1:3f81:708e,,HTTP,80,2348510,2997684,2025-09-18T14:16:35.544231,Network,HTTP:80,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,2001:0db8:7d12:bd32:91e9:50c4:ea47:486e,,2001:0db8:0401:9948:3509:44c1:b51b:bd76,,HTTPS,443,652310,2146295,2025-09-18T14:16:35.467085,Network,HTTPS:443,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,2001:0db8:7d12:bd32:91e9:50c4:ed37:bd6d,,2001:0db8:0401:9948:3509:44c1:1aa2:7bfc,,HTTPS,443,852523,1454691,2025-09-18T14:16:35.548237,Network,HTTPS:443,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,2001:0db8:7d12:bd32:91e9:50c4:edf0:cde2,,2001:0db8:0401:9948:3509:44c1:d50a:e0c1,,TCP,,2838300,1084396,2025-09-18T14:16:35.616402,Network,TCP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,2001:0db8:7d12:bd32:91e9:50c4:f684:5573,,2001:0db8:0401:9948:3509:44c1:1ab0:f533,,UDP,,4841494,822023,2025-09-18T14:16:35.568067,Network,UDP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,2001:0db8:7d12:bd32:91e9:50c4:f742:b56b,,2001:0db8:0401:9948:3509:44c1:f4ac:74c3,,HTTP,80,2415983,1407746,2025-09-18T14:16:35.561888,Network,HTTP:80,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,2001:0db8:7d12:bd32:91e9:50c4:fd6a:a92d,,2001:0db8:0401:9948:3509:44c1:1035:b414,,HTTPS,443,3854155,1324938,2025-09-18T14:16:35.601474,Network,HTTPS:443,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,2001:0db8:7d12:bd32:91e9:50c4:fd94:683f,,2001:0db8:0401:9948:3509:44c1:7fb:69d9,,TCP,,1728503,976055,2025-09-18T14:16:35.416219,Network,TCP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,2001:0db8:7e45:8686:db5b:cc7e:1800:9e,,2001:0db8:46d3:fcae:2e8b:181f:62ed:47a5,,HTTPS,443,3149853,4806542,2025-09-18T14:16:35.567062,Network,HTTPS:443,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,2001:0db8:7e45:8686:db5b:cc7e:278:38f3,,2001:0db8:46d3:fcae:2e8b:181f:2e12:1b8,,TCP,,999375,3407600,2025-09-18T14:16:35.492502,Network,TCP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,2001:0db8:7e45:8686:db5b:cc7e:299:4c45,,2001:0db8:46d3:fcae:2e8b:181f:16a4:d5e6,,TCP,,4229873,282229,2025-09-18T14:16:35.357955,Network,TCP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,2001:0db8:7e45:8686:db5b:cc7e:2f3d:1430,,2001:0db8:46d3:fcae:2e8b:181f:9c52:947a,,HTTPS,443,1365539,4409608,2025-09-18T14:16:35.576354,Network,HTTPS:443,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,2001:0db8:7e45:8686:db5b:cc7e:3683:b0d9,,2001:0db8:46d3:fcae:2e8b:181f:3bd:6340,,TCP,,1590357,395541,2025-09-18T14:16:35.556595,Network,TCP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,2001:0db8:7e45:8686:db5b:cc7e:3ccb:de7e,,2001:0db8:46d3:fcae:2e8b:181f:7d17:318d,,HTTP,80,806523,4390725,2025-09-18T14:16:35.492502,Network,HTTP:80,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,2001:0db8:7e45:8686:db5b:cc7e:4260:1320,,2001:0db8:46d3:fcae:2e8b:181f:92ed:72eb,,TCP,,3206675,3926888,2025-09-18T14:16:35.565065,Network,TCP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,2001:0db8:7e45:8686:db5b:cc7e:4995:b6b0,,2001:0db8:46d3:fcae:2e8b:181f:fee6:e0ae,,TCP,,1626637,2942502,2025-09-18T14:16:35.637044,Network,TCP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,2001:0db8:7e45:8686:db5b:cc7e:4fea:1e3f,,2001:0db8:46d3:fcae:2e8b:181f:a3a1:e348,,HTTP,80,281188,2999309,2025-09-18T14:16:35.624574,Network,HTTP:80,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,2001:0db8:7e45:8686:db5b:cc7e:5436:64cd,,2001:0db8:46d3:fcae:2e8b:181f:9f21:a890,,TCP,,811597,234013,2025-09-18T14:16:35.368462,Network,TCP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,2001:0db8:7e45:8686:db5b:cc7e:5615:aa87,,2001:0db8:46d3:fcae:2e8b:181f:3a61:271b,,HTTPS,443,1626782,2930972,2025-09-18T14:16:35.329191,Network,HTTPS:443,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,2001:0db8:7e45:8686:db5b:cc7e:69e2:5ac8,,2001:0db8:46d3:fcae:2e8b:181f:685e:c54e,,UDP,,3418633,698986,2025-09-18T14:16:35.481466,Network,UDP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,2001:0db8:7e45:8686:db5b:cc7e:6b06:eacd,,2001:0db8:46d3:fcae:2e8b:181f:8cb7:1c58,,TCP,,11171,3240919,2025-09-18T14:16:35.587957,Network,TCP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,2001:0db8:7e45:8686:db5b:cc7e:6d9d:6559,,2001:0db8:46d3:fcae:2e8b:181f:9654:12f4,,HTTPS,443,3619452,3190250,2025-09-18T14:16:35.446577,Network,HTTPS:443,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,2001:0db8:7e45:8686:db5b:cc7e:709:ce14,,2001:0db8:46d3:fcae:2e8b:181f:a9f3:a34b,,HTTPS,443,2889912,4135672,2025-09-18T14:16:35.528686,Network,HTTPS:443,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,2001:0db8:7e45:8686:db5b:cc7e:7159:fd6d,,2001:0db8:46d3:fcae:2e8b:181f:8810:de16,,TCP,,4092682,4703447,2025-09-18T14:16:35.413716,Network,TCP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,2001:0db8:7e45:8686:db5b:cc7e:71a2:ebc,,2001:0db8:46d3:fcae:2e8b:181f:ccf9:1974,,HTTPS,443,4365873,4899048,2025-09-18T14:16:35.563891,Network,HTTPS:443,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,2001:0db8:7e45:8686:db5b:cc7e:7720:a8f5,,2001:0db8:46d3:fcae:2e8b:181f:2e72:9ea5,,TCP,,2733641,143443,2025-09-18T14:16:35.498358,Network,TCP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,2001:0db8:7e45:8686:db5b:cc7e:7e69:802a,,2001:0db8:46d3:fcae:2e8b:181f:58ca:efc1,,HTTP,80,712668,4582537,2025-09-18T14:16:35.631704,Network,HTTP:80,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,2001:0db8:7e45:8686:db5b:cc7e:814:a5c5,,2001:0db8:46d3:fcae:2e8b:181f:87de:5936,,TCP,,3531473,4413325,2025-09-18T14:16:35.328191,Network,TCP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,2001:0db8:7e45:8686:db5b:cc7e:827:2e74,,2001:0db8:46d3:fcae:2e8b:181f:9c13:f5a6,,UDP,,3852943,4784900,2025-09-18T14:16:35.357955,Network,UDP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,2001:0db8:7e45:8686:db5b:cc7e:87ef:1a58,,2001:0db8:46d3:fcae:2e8b:181f:a7dd:a8ce,,HTTPS,443,2731126,3769668,2025-09-18T14:16:35.593957,Network,HTTPS:443,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,2001:0db8:7e45:8686:db5b:cc7e:88b3:e4ba,,2001:0db8:46d3:fcae:2e8b:181f:9a98:a8c4,,HTTPS,443,4805843,96129,2025-09-18T14:16:35.333382,Network,HTTPS:443,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,2001:0db8:7e45:8686:db5b:cc7e:88c:7673,,2001:0db8:46d3:fcae:2e8b:181f:8b97:bdbc,,HTTPS,443,4888758,2681801,2025-09-18T14:16:35.596480,Network,HTTPS:443,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,2001:0db8:7e45:8686:db5b:cc7e:899f:a605,,2001:0db8:46d3:fcae:2e8b:181f:ca7a:6868,,UDP,,1944034,3640046,2025-09-18T14:16:35.387633,Network,UDP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,2001:0db8:7e45:8686:db5b:cc7e:89cb:ee3a,,2001:0db8:46d3:fcae:2e8b:181f:eba4:1b3d,,HTTPS,443,4170453,4958395,2025-09-18T14:16:35.414712,Network,HTTPS:443,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,2001:0db8:7e45:8686:db5b:cc7e:8ecc:59b2,,2001:0db8:46d3:fcae:2e8b:181f:46cf:9630,,UDP,,4149574,592453,2025-09-18T14:16:35.513686,Network,UDP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,2001:0db8:7e45:8686:db5b:cc7e:9521:4982,,2001:0db8:46d3:fcae:2e8b:181f:cd:dbc5,,HTTPS,443,2018199,4787274,2025-09-18T14:16:35.330191,Network,HTTPS:443,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,2001:0db8:7e45:8686:db5b:cc7e:9d7:ccec,,2001:0db8:46d3:fcae:2e8b:181f:a390:8dea,,UDP,,4949176,1537200,2025-09-18T14:16:35.562888,Network,UDP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,2001:0db8:7e45:8686:db5b:cc7e:9d8c:7151,,2001:0db8:46d3:fcae:2e8b:181f:30c4:a97c,,TCP,,268201,4792760,2025-09-18T14:16:35.466082,Network,TCP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,2001:0db8:7e45:8686:db5b:cc7e:a19d:a0a9,,2001:0db8:46d3:fcae:2e8b:181f:d44:2a,,UDP,,2841723,4042840,2025-09-18T14:16:35.582385,Network,UDP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,2001:0db8:7e45:8686:db5b:cc7e:a300:1395,,2001:0db8:46d3:fcae:2e8b:181f:ac7d:2094,,HTTP,80,1826501,138694,2025-09-18T14:16:35.635539,Network,HTTP:80,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,2001:0db8:7e45:8686:db5b:cc7e:a73f:439e,,2001:0db8:46d3:fcae:2e8b:181f:e82:3111,,HTTP,80,753282,3067389,2025-09-18T14:16:35.562888,Network,HTTP:80,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,2001:0db8:7e45:8686:db5b:cc7e:b2fc:e6fa,,2001:0db8:46d3:fcae:2e8b:181f:d46d:da7,,TCP,,4211340,3137216,2025-09-18T14:16:35.330191,Network,TCP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,2001:0db8:7e45:8686:db5b:cc7e:b4af:cfca,,2001:0db8:46d3:fcae:2e8b:181f:f945:b0a8,,HTTP,80,55545,4209913,2025-09-18T14:16:35.346064,Network,HTTP:80,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,2001:0db8:7e45:8686:db5b:cc7e:bbc2:4a04,,2001:0db8:46d3:fcae:2e8b:181f:b2f4:beea,,HTTPS,443,4882982,2885968,2025-09-18T14:16:35.554764,Network,HTTPS:443,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,2001:0db8:7e45:8686:db5b:cc7e:beb9:df2b,,2001:0db8:46d3:fcae:2e8b:181f:2b4a:7336,,TCP,,1315392,4909681,2025-09-18T14:16:35.536801,Network,TCP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,2001:0db8:7e45:8686:db5b:cc7e:bfde:35bf,,2001:0db8:46d3:fcae:2e8b:181f:5049:2b56,,HTTP,80,1575529,4322177,2025-09-18T14:16:35.589957,Network,HTTP:80,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,2001:0db8:7e45:8686:db5b:cc7e:c1c3:c99a,,2001:0db8:46d3:fcae:2e8b:181f:9599:1db8,,HTTP,80,868730,1241544,2025-09-18T14:16:35.627704,Network,HTTP:80,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,2001:0db8:7e45:8686:db5b:cc7e:d727:3fd1,,2001:0db8:46d3:fcae:2e8b:181f:fecf:828f,,TCP,,3402157,4955664,2025-09-18T14:16:35.428399,Network,TCP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,2001:0db8:7e45:8686:db5b:cc7e:df91:8cbf,,2001:0db8:46d3:fcae:2e8b:181f:e882:9b8a,,TCP,,2652533,371301,2025-09-18T14:16:35.519685,Network,TCP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,2001:0db8:7e45:8686:db5b:cc7e:e3e9:2a37,,2001:0db8:46d3:fcae:2e8b:181f:990:8d7f,,UDP,,2137005,3009566,2025-09-18T14:16:35.569065,Network,UDP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,2001:0db8:7e45:8686:db5b:cc7e:e45b:8da2,,2001:0db8:46d3:fcae:2e8b:181f:a626:1879,,HTTP,80,2207860,1347344,2025-09-18T14:16:35.413716,Network,HTTP:80,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,2001:0db8:7e45:8686:db5b:cc7e:e46d:e0dd,,2001:0db8:46d3:fcae:2e8b:181f:d49e:3b8f,,UDP,,2017808,4904635,2025-09-18T14:16:35.537802,Network,UDP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,2001:0db8:7e45:8686:db5b:cc7e:e74a:d8f6,,2001:0db8:46d3:fcae:2e8b:181f:83:1565,,HTTP,80,2426600,1404299,2025-09-18T14:16:35.367461,Network,HTTP:80,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,2001:0db8:7e45:8686:db5b:cc7e:eb0e:285c,,2001:0db8:46d3:fcae:2e8b:181f:e56d:e36c,,TCP,,3750479,2651516,2025-09-18T14:16:35.343059,Network,TCP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,2001:0db8:7e45:8686:db5b:cc7e:f569:39f0,,2001:0db8:46d3:fcae:2e8b:181f:453b:ca09,,TCP,,1508409,4521872,2025-09-18T14:16:35.430398,Network,TCP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,2001:0db8:7e45:8686:db5b:cc7e:ff69:b8b5,,2001:0db8:46d3:fcae:2e8b:181f:eaca:596b,,UDP,,1595498,1803417,2025-09-18T14:16:35.617458,Network,UDP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,2001:0db8:8e45:4f9b:6e3d:ac56:1708:5bd2,,2001:0db8:c285:3184:b7cc:b01a:aac3:4b10,,HTTPS,443,4897709,595645,2025-09-18T14:16:35.510177,Network,HTTPS:443,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,2001:0db8:8e45:4f9b:6e3d:ac56:1d6a:e8c9,,2001:0db8:c285:3184:b7cc:b01a:5a7:bcbf,,UDP,,3446753,3281028,2025-09-18T14:16:35.372214,Network,UDP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
